GameKey,Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,IsGameOver,TeamName,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TeamGameID,TwoPointConversionReturns,OpponentTwoPointConversionReturns,TeamID,OpponentID,Day,DateTime,GlobalGameID,GlobalTeamID,GlobalOpponentID,ScoreID
201611015,2016-11-13T13:00:00,1,2016,10,HOU,JAX,AWAY,24,21,45,EverBank Field,Artificial,24,35,1,14.8,0.3,14,0,7,3,0,3,18,27:50,2,1,1,0,21,96,0.6,0,12,64,0.7,0,3,2,32,0,0,0.4,0.8,18.3,29.6,2,1,16.4,0,0,0.0,0,0,0,0,35,0,31,0,0,0,1,1,1,0,0,49,16.2,0,0,0,7,3,0,11,0,11,1,32:10,3,0,2,0,26,115,0.6,0,3,28,0.4,0,17,11,87,0,0,0.6,1.0,23.0,29.1,2,1,20.7,0,0,0.0,0,0,0,0,1,0,17,0,0,0,2,0,0,0,0,40,13.5,0,0,-1,35.2,0.0,0,1,0,11.2,1.5,3.6,35.2,0.0,-1,-2,0,0.8,1.3,0.5,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,15,1,0,0,0,-6.7,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,19,0,0,2,1,0,0,0,0,0,0,0,20,0,2,0,0,0,0,0,16,0,0,0,0,0,0,-1,0,0,0,0,1,0,2,0,0,0,0,-20,True,Texans,Sunday,3,18,162000318,0,0,13,15,2016-11-13T00:00:00,2016-11-13T13:00:00,16113,13,15,16113
201611015,2016-11-13T13:00:00,1,2016,10,JAX,HOU,HOME,21,24,45,EverBank Field,Artificial,24,35,1,14.8,-0.9,7,3,0,11,0,11,1,32:10,3,0,2,0,26,115,0.6,0,3,28,0.4,0,17,11,87,0,0,0.6,1.0,23.0,29.1,2,1,20.7,0,0,0.0,0,0,0,0,1,0,17,0,0,0,2,0,0,0,0,40,13.5,0,0,-1,14,0,7,3,0,3,18,27:50,2,1,1,0,21,96,0.6,0,12,64,0.7,0,3,2,32,0,0,0.4,0.8,18.3,29.6,2,1,16.4,0,0,0.0,0,0,0,0,35,0,31,0,0,0,1,1,1,0,0,49,16.2,0,0,0,35.2,0.0,-1,-2,0,0.8,1.3,3.9,35.2,0.0,0,1,0,11.2,1.5,0.4,1,0,0,0,-6.7,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,15,16,0,0,0,0,0,0,-1,0,0,0,0,1,0,2,0,0,0,0,-20,19,0,0,2,1,0,0,0,0,0,0,0,20,0,2,0,0,0,0,0,True,Jaguars,Sunday,18,3,162000319,0,0,15,13,2016-11-13T00:00:00,2016-11-13T13:00:00,16113,15,13,16113
201611005,2016-11-13T13:00:00,1,2016,10,KC,CAR,AWAY,20,17,37,Bank of America Stadium,Grass,16,35,1,15.5,0.4,0,3,0,17,0,3,17,24:48,2,1,1,0,21,90,0.5,0,2,32,0.6,0,13,3,58,0,0,0.5,0.8,23.2,22.5,1,0,2.1,0,0,35.2,0,0,0,0,24,1,16,0,0,0,2,0,1,0,1,86,17.2,0,0,0,3,14,0,0,0,12,1,35:12,3,1,2,0,24,120,0.6,0,10,35,0.4,0,13,3,85,0,0,0.8,1.3,21.3,27.1,2,1,15.1,0,0,35.2,0,0,0,0,11,1,19,0,0,0,2,1,1,0,1,78,15.7,0,0,0,0.0,0.0,-1,0,0,2.1,1.2,7.3,35.2,0.0,0,0,0,3.1,2.1,0.6,1,0,0,0,-0.6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,15,0,0,0,0,-1.9,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,3,14,11,0,2,1,0,0,1,0,0,0,0,3,0,3,0,0,0,0,-3,15,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,-10,True,Chiefs,Sunday,14,14,162000310,0,0,16,5,2016-11-13T00:00:00,2016-11-13T13:00:00,16109,16,5,16109
201611029,2016-11-13T16:05:00,1,2016,10,LAC,MIA,HOME,24,31,55,Qualcomm Stadium,Grass,26,29,1,17.2,-1.6,0,10,7,7,0,11,21,32:59,10,0,2,1,25,133,0.7,0,3,25,0.4,0,15,3,109,0,0,0.9,1.7,18.4,21.0,1,1,19.2,0,0,0.0,0,0,0,0,16,0,10,0,0,0,2,1,1,0,0,70,17.5,0,0,-1,0,7,14,10,0,3,0,27:1,2,1,1,0,18,119,0.8,0,3,37,0.5,0,3,2,81,0,0,1.2,1.7,24.9,45.4,1,0,14.1,0,0,0.0,0,0,0,0,32,1,29,0,0,0,1,1,1,0,1,91,18.2,0,0,0,23.5,0.0,0,0,-1,11.3,11.3,6.4,23.5,0.0,0,0,0,11.7,2.4,0.5,1,0,0,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,1,1,1,0,-3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,31,16,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,-1,18,2,0,2,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,-16,True,Chargers,Sunday,17,3,162000321,0,0,29,19,2016-11-13T00:00:00,2016-11-13T16:05:00,16114,29,19,16114
201611024,2016-11-13T13:00:00,1,2016,10,LAR,NYJ,AWAY,9,6,15,MetLife Stadium,Artificial,17,2,1,13.7,-0.4,3,0,3,3,0,12,10,34:29,2,1,1,0,24,99,0.5,0,12,44,0.5,0,11,2,55,0,0,0.6,1.1,20.0,24.9,2,1,12.4,0,0,0.0,0,0,0,0,16,1,19,0,0,0,1,0,1,0,1,127,18.2,0,0,0,0,6,0,0,0,3,11,25:31,2,1,1,0,20,104,0.6,0,3,49,0.7,0,11,2,55,0,0,0.6,1.0,20.9,24.4,1,0,11.7,0,0,0.0,0,0,0,0,1,0,11,0,0,0,1,1,1,0,1,120,15.1,0,0,0,0.0,0.0,-2,-1,-1,2.5,1.5,9.1,35.2,0.0,1,0,0,2.6,3.4,0.4,0,0,0,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,1,0,0,0,0,-1.7,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,14,2,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,-3,16,2,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,-13,True,Rams,Sunday,12,12,162000314,0,0,32,24,2016-11-13T00:00:00,2016-11-13T13:00:00,16111,32,24,16111
201611029,2016-11-13T16:05:00,1,2016,10,MIA,LAC,AWAY,31,24,55,Qualcomm Stadium,Grass,26,29,1,17.2,0.6,0,7,14,10,0,3,0,27:1,2,1,1,0,18,119,0.8,0,3,37,0.5,0,3,2,81,0,0,1.2,1.7,24.9,45.4,1,0,14.1,0,0,0.0,0,0,0,0,32,1,29,0,0,0,1,1,1,0,1,91,18.2,0,0,0,0,10,7,7,0,11,21,32:59,10,0,2,1,25,133,0.7,0,3,25,0.4,0,15,3,109,0,0,0.9,1.7,18.4,21.0,1,1,19.2,0,0,0.0,0,0,0,0,16,0,10,0,0,0,2,1,1,0,0,70,17.5,0,0,-1,23.5,0.0,0,0,0,11.7,2.4,4.0,23.5,0.0,0,0,-1,11.3,11.3,0.8,1,1,1,0,-3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,31,1,0,0,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,18,2,0,2,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,-16,16,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,-1,True,Dolphins,Sunday,3,17,162000320,0,0,19,29,2016-11-13T00:00:00,2016-11-13T16:05:00,16114,19,29,16114
201611035,2016-11-13T13:00:00,1,2016,10,MIN,WAS,AWAY,20,26,46,FedEx Field,Grass,17,13,1,14.8,0.3,0,20,0,0,0,11,0,30:4,3,0,2,0,23,117,0.6,0,3,17,0.3,0,14,11,100,0,0,0.9,1.1,27.3,36.1,1,1,16.0,0,0,0.0,0,0,0,0,1,0,12,0,0,0,3,1,0,0,1,76,15.3,0,0,0,7,7,6,6,0,10,20,29:56,3,1,2,0,22,137,0.8,0,3,45,0.6,0,12,3,92,0,0,1.0,1.5,23.5,39.0,1,1,17.6,0,0,0.0,0,0,0,0,3,0,12,0,0,0,0,1,1,0,0,32,16.2,0,0,0,35.2,0.0,-1,-1,-1,1.3,2.2,7.0,3.1,0.0,0,0,0,11.7,2.3,0.4,0,0,0,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,1,1,1,0,-0.9,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,3,12,12,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,-2,15,11,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,-2,True,Vikings,Sunday,15,12,162000306,0,0,20,35,2016-11-13T00:00:00,2016-11-13T13:00:00,16107,20,35,16107
201611021,2016-11-13T20:30:00,1,2016,10,NE,SEA,HOME,24,31,55,Gillette Stadium,Grass,15,14,1,17.4,-2.6,7,7,7,3,0,10,12,29:35,3,1,2,0,22,136,0.8,0,3,29,0.4,0,11,3,107,0,0,1.2,1.6,25.3,31.2,1,1,21.1,0,0,0.0,1,0,0,0,1,1,21,0,0,0,1,1,0,0,0,32,16.2,0,0,-1,6,13,3,9,0,11,3,30:25,3,0,2,0,23,148,0.8,0,3,34,0.5,0,13,3,114,0,0,1.1,1.6,23.8,42.9,1,1,17.6,0,0,0.0,1,0,0,0,1,1,21,0,0,0,3,0,1,0,0,37,18.5,0,0,0,21.1,0.0,0,-1,0,1.4,1.5,5.9,15.1,0.0,0,0,0,2.2,1.5,0.9,1,0,0,0,-0.7,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,1,1,1,0,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,-1,12,13,0,1,0,0,0,2,0,0,0,0,1,0,11,0,0,0,0,-3,True,Patriots,Sunday,12,14,162000327,0,0,21,30,2016-11-13T00:00:00,2016-11-13T20:30:00,16117,21,30,16117
201611022,2016-11-13T13:00:00,1,2016,10,NO,DEN,HOME,23,25,48,Mercedes-Benz Superdome,Dome,22,20,2,17.4,-1.1,0,3,14,6,0,2,13,20:38,2,0,2,0,18,131,0.9,0,3,28,0.5,0,10,3,103,0,0,1.3,1.7,25.5,38.8,1,0,15.6,0,0,0.0,0,0,0,0,15,0,3,0,0,0,1,2,1,0,0,57,14.4,0,0,-1,7,3,0,15,0,14,3,39:22,3,0,2,0,29,119,0.5,0,13,36,0.3,0,14,3,82,0,0,0.7,1.2,22.0,26.2,2,1,20.4,0,0,0.0,1,0,0,0,3,0,1,0,0,1,3,0,0,0,0,44,14.5,0,0,0,23.5,0.0,1,1,1,2.3,11.5,3.3,14.1,0.0,-4,-2,-2,1.2,1.6,1.6,0,0,0,0,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,13,1,1,0,0,-0.7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,21,2,1,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,-6,13,2,0,1,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,-2,True,Saints,Sunday,11,16,162000317,0,1,22,10,2016-11-13T00:00:00,2016-11-13T13:00:00,16112,22,10,16112
201611023,2016-11-14T20:30:00,1,2016,10,NYG,CIN,HOME,21,20,41,MetLife Stadium,Artificial,18,35,1,16.9,0.1,7,7,0,7,0,11,3,31:23,3,1,2,0,25,124,0.6,0,3,43,0.6,0,15,3,81,0,0,0.6,1.0,22.4,28.4,2,1,15.1,0,0,17.6,0,0,0,0,14,0,2,0,0,0,1,1,1,0,1,97,16.2,0,0,0,7,3,10,0,0,3,13,28:37,1,0,1,0,19,93,0.6,0,3,27,0.4,0,10,2,65,0,0,0.8,1.4,19.4,25.3,1,0,2.3,0,0,0.0,0,0,0,0,20,1,21,0,0,0,2,1,0,0,1,118,16.9,0,0,0,35.2,0.0,0,1,0,3.2,2.3,2.2,23.5,0.0,0,-2,-1,0.5,1.6,1.2,0,0,0,0,-2.0,0,0,0,0,0,0,0,0,0,0,0,14,0,19,0,0,1,0,0,0,-2.0,0,0,0,0,0,0,0,0,0,0,0,12,0,51,0,3,17,3,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,-12,21,3,0,1,1,0,0,0,0,0,0,0,2,0,30,0,0,0,0,-14,True,Giants,Monday,16,11,162000329,0,0,23,7,2016-11-14T00:00:00,2016-11-14T20:30:00,16118,23,7,16118
201611024,2016-11-13T13:00:00,1,2016,10,NYJ,LAR,HOME,6,9,15,MetLife Stadium,Artificial,17,2,1,13.7,0.1,0,6,0,0,0,3,11,25:31,2,1,1,0,20,104,0.6,0,3,49,0.7,0,11,2,55,0,0,0.6,1.0,20.9,24.4,1,0,11.7,0,0,0.0,0,0,0,0,1,0,11,0,0,0,1,1,1,0,1,120,15.1,0,0,0,3,0,3,3,0,12,10,34:29,2,1,1,0,24,99,0.5,0,12,44,0.5,0,11,2,55,0,0,0.6,1.1,20.0,24.9,2,1,12.4,0,0,0.0,0,0,0,0,16,1,19,0,0,0,1,0,1,0,1,127,18.2,0,0,0,35.2,0.0,1,0,0,2.6,3.4,3.0,0.0,0.0,-2,-1,-1,2.5,1.5,1.1,0,0,0,0,-1.7,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,1,16,2,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,-13,14,2,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,-3,True,Jets,Sunday,12,12,162000315,0,0,24,32,2016-11-13T00:00:00,2016-11-13T13:00:00,16111,24,32,16111
201611026,2016-11-13T13:00:00,1,2016,10,PHI,ATL,HOME,24,15,39,Lincoln Financial Field,Grass,17,3,1,17.4,-0.4,7,0,3,14,0,13,1,38:10,3,1,1,0,27,151,0.7,0,13,73,0.7,0,13,3,78,0,0,0.8,1.1,24.4,30.1,2,1,12.6,0,0,0.0,0,0,0,0,0,1,27,0,0,0,1,1,1,0,0,30,15.1,0,0,0,0,6,3,6,0,3,18,21:50,1,0,1,0,17,107,0.8,0,2,17,0.5,0,12,2,90,0,0,1.0,1.8,19.2,27.2,1,0,2.3,0,0,0.0,0,0,0,0,1,1,24,0,0,0,1,0,0,0,0,57,14.3,0,0,0,17.6,0.0,0,0,0,16.3,2.1,5.3,0.0,0.0,-1,-1,0,1.3,0.7,0.7,1,0,0,0,-1.6,0,0,0,0,0,0,0,1,0,0,0,0,1,51,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,-3,21,1,0,1,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,True,Eagles,Sunday,13,12,162000313,0,0,26,2,2016-11-13T00:00:00,2016-11-13T13:00:00,16110,26,2,16110
201611028,2016-11-13T16:25:00,1,2016,10,PIT,DAL,HOME,30,35,65,Heinz Field,Grass,15,16,1,17.8,-1.1,12,3,3,12,0,10,13,29:36,11,1,3,0,23,158,0.8,0,2,17,0.3,0,16,13,141,0,0,1.1,1.3,28.3,43.9,1,0,14.1,0,0,0.0,1,0,0,0,3,0,14,0,0,0,1,0,0,0,0,61,15.3,0,0,0,10,3,10,12,0,11,3,30:24,2,1,1,0,21,149,0.9,0,3,45,0.6,0,11,3,104,0,0,1.1,1.7,24.2,41.8,2,1,18.9,0,0,0.0,0,0,0,0,15,1,34,0,0,0,3,0,1,0,0,51,17.0,0,0,0,28.2,0.0,0,-1,0,1.0,1.1,2.1,11.7,0.0,0,0,0,3.3,0.8,0.7,1,1,1,0,-3.9,0,0,0,0,0,0,0,0,0,0,0,3,0,18,0,0,1,1,1,0,-2.6,0,0,0,0,0,0,0,0,0,0,0,15,0,11,0,0,14,3,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,-15,19,2,0,1,0,0,0,0,0,0,0,0,14,0,11,0,0,0,0,-8,True,Steelers,Sunday,17,12,162000323,0,0,28,9,2016-11-13T00:00:00,2016-11-13T16:25:00,16115,28,9,16115
201611021,2016-11-13T20:30:00,1,2016,10,SEA,NE,AWAY,31,24,55,Gillette Stadium,Grass,15,14,1,17.4,0.9,6,13,3,9,0,11,3,30:25,3,0,2,0,23,148,0.8,0,3,34,0.5,0,13,3,114,0,0,1.1,1.6,23.8,42.9,1,1,17.6,0,0,0.0,1,0,0,0,1,1,21,0,0,0,3,0,1,0,0,37,18.5,0,0,0,7,7,7,3,0,10,12,29:35,3,1,2,0,22,136,0.8,0,3,29,0.4,0,11,3,107,0,0,1.2,1.6,25.3,31.2,1,1,21.1,0,0,0.0,1,0,0,0,1,1,21,0,0,0,1,1,0,0,0,32,16.2,0,0,-1,15.1,0.0,0,0,0,2.2,1.5,7.5,21.1,0.0,0,-1,0,1.4,1.5,0.7,1,1,1,0,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,-0.7,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,12,13,0,1,0,0,0,2,0,0,0,0,1,0,11,0,0,0,0,-3,14,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,-1,True,Seahawks,Sunday,14,12,162000326,0,0,30,21,2016-11-13T00:00:00,2016-11-13T20:30:00,16117,30,21,16117
201611001,2016-11-13T16:25:00,1,2016,10,SF,ARI,AWAY,20,23,43,University of Phoenix Stadium,Dome,25,26,1,16.4,1.7,0,10,3,7,0,3,15,27:42,2,0,1,0,21,99,0.6,0,3,29,0.4,0,11,2,70,0,0,0.8,1.4,20.0,30.9,2,1,14.5,0,0,35.2,0,0,0,0,17,1,35,0,0,0,1,0,0,0,1,107,15.3,0,0,0,7,13,0,3,0,11,2,32:18,3,0,2,1,26,156,0.7,0,3,28,0.4,0,17,11,128,0,0,0.9,1.5,21.5,26.0,2,1,17.6,0,0,0.0,1,0,0,0,2,0,1,0,0,0,2,1,1,0,0,62,15.6,0,0,-1,35.2,0.0,-1,-2,0,1.6,1.0,9.1,14.1,0.0,0,1,0,10.1,2.3,0.5,1,0,0,0,-0.7,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,20,1,0,2,1,0,0,1,0,0,0,0,3,0,2,0,0,0,0,-5,17,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,-10,True,49ers,Sunday,12,18,162000324,0,0,31,1,2016-11-13T00:00:00,2016-11-13T16:25:00,16116,31,1,16116
201611033,2016-11-13T13:00:00,1,2016,10,TB,CHI,HOME,36,10,46,Raymond James Stadium,Grass,25,20,1,16.0,0.4,7,10,12,7,0,13,1,37:9,3,0,2,0,24,127,0.7,0,11,28,0.3,0,12,3,99,0,0,1.1,1.5,24.5,36.3,2,1,18.8,0,0,0.0,0,0,0,0,3,1,30,0,0,0,11,1,0,0,1,75,15.1,0,0,0,3,7,0,0,0,3,18,22:51,2,1,1,0,19,100,0.6,0,2,43,0.8,0,11,2,57,0,0,0.7,1.3,18.8,18.4,1,0,2.3,0,0,0.0,0,0,0,0,-1,1,26,0,0,0,3,1,1,0,1,77,15.3,0,0,-1,17.6,0.0,0,-1,0,1.9,2.6,10.8,0.0,0.0,0,0,0,2.8,2.3,1.5,1,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,3,0,0,0,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,-1,0,19,0,0,15,1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,20,2,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-2,True,Buccaneers,Sunday,13,12,162000309,0,0,33,6,2016-11-13T00:00:00,2016-11-13T13:00:00,16108,33,6,16108
201611034,2016-11-13T13:00:00,1,2016,10,TEN,GB,HOME,47,25,72,LP Field,Grass,18,16,1,17.2,0.4,21,14,6,6,0,10,11,29:31,2,0,2,0,21,157,0.9,1,11,54,0.6,0,3,2,103,1,0,1.3,1.8,26.1,52.3,2,1,17.6,0,0,0.0,0,0,0,0,20,1,23,0,0,0,2,1,1,0,0,58,14.6,0,0,0,0,16,9,0,0,11,10,30:29,3,0,2,0,26,142,0.7,0,2,24,0.7,0,19,11,117,0,0,0.8,1.3,20.5,25.6,2,0,3.3,0,0,17.6,0,0,0,0,2,1,38,0,0,1,16,0,1,0,0,71,17.8,0,0,-1,26.4,0.0,1,0,0,13.6,1.2,3.6,17.6,0.0,-2,0,-1,2.0,0.4,1.0,1,1,1,0,-1.2,1,1,0,0,0,0,0,0,0,0,0,3,0,3,0,12,1,1,0,0,-2.0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,0,0,16,1,1,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,-5,14,2,0,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,-8,True,Titans,Sunday,3,21,162000305,0,0,34,12,2016-11-13T00:00:00,2016-11-13T13:00:00,16106,34,12,16106
201611035,2016-11-13T13:00:00,1,2016,10,WAS,MIN,HOME,26,20,46,FedEx Field,Grass,17,13,1,14.8,-0.9,7,7,6,6,0,10,20,29:56,3,1,2,0,22,137,0.8,0,3,45,0.6,0,12,3,92,0,0,1.0,1.5,23.5,39.0,1,1,17.6,0,0,0.0,0,0,0,0,3,0,12,0,0,0,0,1,1,0,0,32,16.2,0,0,0,0,20,0,0,0,11,0,30:4,3,0,2,0,23,117,0.6,0,3,17,0.3,0,14,11,100,0,0,0.9,1.1,27.3,36.1,1,1,16.0,0,0,0.0,0,0,0,0,1,0,12,0,0,0,3,1,0,0,1,76,15.3,0,0,0,3.1,0.0,0,0,0,11.7,2.3,2.9,35.2,0.0,-1,-1,-1,1.3,2.2,0.9,1,1,1,0,-0.9,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,3,0,0,0,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,15,11,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,-2,12,12,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,-2,True,Redskins,Sunday,12,15,162000307,0,0,35,20,2016-11-13T00:00:00,2016-11-13T13:00:00,16107,35,20,16107
