GameKey,Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,IsGameOver,TeamName,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TeamGameID,TwoPointConversionReturns,OpponentTwoPointConversionReturns,TeamID,OpponentID,Day,DateTime,GlobalGameID,GlobalTeamID,GlobalOpponentID,ScoreID
201811504,2018-12-16T13:00:00,1,2018,15,DET,BUF,AWAY,13,14,27,New Era Field,Artificial,50,146,4,57.9,5.4,0,13,0,0,0,41,79,28:54,21,10,10,0,81,459,12.2,4,38,154,8.6,2,42,32,305,2,0,10.5,13.9,111.2,156.3,19,11,56.4,0,0,0.0,4,4,0,0,18,9,119,0,0,0,0,4,4,0,10,464,66.4,0,0,0,0,7,0,7,0,45,13,31:6,29,13,13,4,94,457,10.5,4,54,171,6.9,2,38,19,286,2,0,11.0,22.0,73.2,128.7,18,6,36.6,4,2,73.2,4,2,0,0,16,6,29,0,0,2,13,9,13,0,13,359,59.8,0,0,0,146.5,0.0,-3,-6,2,11.6,10.8,0,73.2,0.0,4,9,-1,33.8,20.2,7.9,6,4,2,0,0.0,2,2,0,2,0,0,0,2,0,0,4,18,2,29,0,0,6,4,4,0,0.0,4,4,0,0,0,0,0,0,0,0,6,16,4,42,0,0,70,25,2,13,11,2,0,0,0,0,0,0,18,0,29,0,0,0,0,0,69,23,0,0,6,0,0,0,0,0,0,0,15,0,31,0,0,0,0,0,True,Lions,Sunday,42,40,993000938,0,0,11,4,2018-12-16T00:00:00,2018-12-16T13:00:00,16866,11,4,16866
201811506,2018-12-16T13:00:00,1,2018,15,GB,CHI,AWAY,17,24,41,Soldier Field,Grass,59,37,15,68.1,11.8,0,3,11,3,0,42,54,29:37,28,9,22,0,97,473,10.5,2,28,129,9.9,2,62,37,344,0,2,12.0,13.8,87.2,95.3,21,11,52.3,2,2,146.5,9,2,0,0,0,10,70,0,0,11,57,4,11,0,11,305,60.9,2,2,0,7,7,0,10,0,44,34,30:23,28,13,16,4,85,486,12.2,6,42,146,7.3,2,41,29,340,4,0,12.2,17.0,104.6,175.7,15,6,44.0,2,0,0.0,9,6,0,0,97,9,35,2,2,2,6,13,13,0,9,259,64.8,2,2,0,36.6,0.0,-10,-1,-6,25.2,10.1,10.6,109.9,0.0,10,2,9,46.3,28.0,7.3,11,6,2,0,0.0,0,0,0,4,2,0,0,6,6,0,2,0,0,0,0,0,11,11,11,0,0.0,6,6,0,0,0,0,0,2,2,0,4,78,6,110,2,19,63,26,2,6,6,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,62,15,11,59,15,0,0,0,0,0,0,0,64,0,45,0,0,0,0,0,True,Packers,Sunday,69,42,993000940,0,0,12,6,2018-12-16T00:00:00,2018-12-16T13:00:00,16867,12,6,16867
201811524,2018-12-15T16:30:00,1,2018,15,HOU,NYJ,AWAY,29,22,51,MetLife Stadium,Artificial,67,146,16,64.5,-10.3,3,13,0,13,0,35,82,24:56,22,2,18,4,75,419,12.0,4,25,69,6.0,0,41,32,350,4,0,12.5,16.0,115.1,184.6,13,2,16.3,0,0,0.0,9,2,0,0,25,11,63,0,0,13,81,10,12,0,6,201,67.0,0,2,2,3,6,6,7,0,51,9,35:4,31,10,16,6,105,466,9.4,6,45,132,6.2,2,56,35,334,4,0,12.9,13.9,92.6,142.5,25,13,77.5,6,2,48.8,9,6,0,0,32,13,88,2,2,6,37,16,16,0,9,289,72.1,2,0,-1,36.6,0.0,-6,-4,-4,37.8,25.1,17.6,109.9,0.0,9,6,6,94.8,47.5,10.7,12,13,11,0,0.0,4,4,0,0,0,0,0,11,11,0,6,25,2,41,0,0,11,9,9,0,0.0,6,2,0,0,0,0,0,2,2,0,4,32,6,104,0,0,62,48,6,37,11,2,2,0,0,0,0,0,22,0,41,0,0,0,0,0,60,18,13,81,2,0,0,0,0,0,0,0,18,0,44,0,0,0,0,0,True,Texans,Saturday,50,60,993000920,0,0,13,24,2018-12-15T00:00:00,2018-12-15T16:30:00,16864,13,24,16864
201811514,2018-12-16T13:00:00,1,2018,15,IND,DAL,HOME,23,0,23,Lucas Oil Stadium,Artificial,57,31,10,68.9,-4.4,7,3,10,3,0,45,70,31:48,37,16,16,6,97,542,12.0,4,57,261,9.9,4,40,23,281,0,0,10.4,17.6,86.9,118.8,18,12,97.7,0,0,0.0,6,4,0,0,21,13,81,2,2,0,0,11,13,0,2,76,76.2,2,2,0,0,0,0,0,0,41,18,28:12,28,13,18,2,94,428,9.9,0,32,164,10.9,0,57,35,264,0,2,9.9,11.0,90.1,90.7,18,9,48.8,11,2,29.3,4,0,0,0,4,13,108,0,0,6,38,6,6,0,4,119,59.3,2,2,0,97.7,0.0,4,6,6,40.0,17.4,0,0.0,0.0,-3,-4,-4,11.3,16.3,10.4,11,11,11,0,0.0,4,4,0,0,0,0,0,6,6,0,2,0,0,0,2,21,2,2,2,0,0.0,0,0,0,0,0,0,0,2,0,2,2,4,0,0,0,0,69,18,6,38,9,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,72,19,0,0,6,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,True,Colts,Sunday,40,62,993000929,0,0,14,9,2018-12-16T00:00:00,2018-12-16T13:00:00,16869,14,9,16869
201811515,2018-12-16T13:00:00,1,2018,15,JAX,WAS,HOME,13,16,29,TIAA Bank Field,Artificial,82,72,13,53.5,-11.0,0,10,0,3,0,38,79,26:54,16,13,4,0,72,281,8.4,2,38,252,14.2,0,25,13,29,0,2,2.6,4.7,77.5,50.1,19,11,56.4,0,0,0.0,2,0,0,0,123,12,81,2,2,13,54,12,12,0,11,384,76.8,4,0,-3,3,0,3,10,0,48,13,33:6,23,9,15,4,89,359,8.6,2,48,160,7.1,0,37,23,199,2,0,11.6,12.5,93.8,133.9,22,10,68.4,0,0,0.0,6,2,0,0,53,13,70,0,0,6,22,13,10,0,13,409,68.1,0,4,4,0.0,0.0,-1,2,-4,35.5,41.9,26.1,48.8,0.0,2,-1,6,39.4,57.3,15.7,9,6,4,0,0.0,2,2,0,0,0,0,0,4,4,0,6,123,2,37,0,0,9,9,6,0,0.0,2,2,0,0,0,0,0,6,6,0,6,16,4,45,2,23,81,13,6,15,4,2,0,0,0,0,0,2,108,0,37,0,0,0,0,0,53,23,13,54,4,2,2,13,0,0,0,0,13,0,34,0,0,0,0,0,True,Jaguars,Sunday,34,41,993000931,0,0,15,35,2018-12-16T00:00:00,2018-12-16T13:00:00,16872,15,35,16872
201811516,2018-12-13T20:20:00,1,2018,15,KC,LAC,HOME,28,29,57,Arrowhead Stadium,Grass,50,146,23,79.1,-5.1,14,0,7,7,0,38,64,26:44,32,10,18,6,78,431,11.8,9,25,88,7.5,4,50,35,343,4,0,10.1,14.4,103.4,160.0,15,13,87.9,0,0,0.0,9,9,0,0,0,15,97,0,0,4,13,18,11,0,9,297,74.4,0,4,4,0,7,7,15,0,48,23,33:16,44,10,26,11,98,596,13.1,9,35,174,10.7,4,56,38,422,4,4,11.1,16.3,100.2,126.4,15,13,87.9,2,2,146.5,11,9,0,0,0,10,73,0,0,11,37,11,11,0,4,122,60.8,4,0,-3,146.5,0.0,10,0,6,30.5,40.9,5.6,117.2,0.0,-10,0,-4,43.1,20.4,17.0,11,9,6,0,0.0,9,9,0,0,0,0,0,0,0,0,0,0,11,152,4,0,11,4,0,0,0.0,6,6,0,4,2,0,0,0,0,0,2,0,4,69,0,0,56,51,11,37,13,2,0,13,0,0,0,0,0,0,75,0,0,0,0,0,45,34,4,13,4,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,True,Chiefs,Thursday,53,63,993000919,0,0,16,29,2018-12-13T00:00:00,2018-12-13T20:20:00,16862,16,29,16862
201811516,2018-12-13T20:20:00,1,2018,15,LAC,KC,AWAY,29,28,57,Arrowhead Stadium,Grass,50,146,23,79.1,7.5,0,7,7,15,0,48,23,33:16,44,10,26,11,98,596,13.1,9,35,174,10.7,4,56,38,422,4,4,11.1,16.3,100.2,126.4,15,13,87.9,2,2,146.5,11,9,0,0,0,10,73,0,0,11,37,11,11,0,4,122,60.8,4,0,-3,14,0,7,7,0,38,64,26:44,32,10,18,6,78,431,11.8,9,25,88,7.5,4,50,35,343,4,0,10.1,14.4,103.4,160.0,15,13,87.9,0,0,0.0,9,9,0,0,0,15,97,0,0,4,13,18,11,0,9,297,74.4,0,4,4,117.2,0.0,-10,0,-4,43.1,20.4,11.6,146.5,0.0,10,0,6,30.5,40.9,12.0,11,4,0,0,0.0,6,6,0,4,2,0,0,0,0,0,2,0,4,69,0,0,11,9,6,0,0.0,9,9,0,0,0,0,0,0,0,0,0,0,11,152,4,0,45,34,4,13,4,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,56,51,11,37,13,2,0,13,0,0,0,0,0,0,75,0,0,0,0,0,True,Chargers,Thursday,63,53,993000918,0,0,29,16,2018-12-13T00:00:00,2018-12-13T20:20:00,16862,29,16,16862
201811532,2018-12-16T20:20:00,1,2018,15,LAR,PHI,HOME,23,30,53,Los Angeles Memorial Coliseum,Grass,70,51,4,76.9,-19.8,7,6,0,10,0,41,35,28:24,34,11,26,0,108,596,11.8,4,26,120,9.9,4,79,51,476,0,2,12.9,13.6,94.9,107.6,18,9,48.8,2,0,0.0,13,4,0,0,41,11,73,4,4,4,21,6,2,0,6,248,82.5,6,2,-3,3,10,17,0,0,45,53,31:36,25,10,13,2,89,558,13.3,6,44,163,7.9,6,45,35,396,0,2,12.7,16.4,113.4,131.0,19,9,45.1,2,0,0.0,11,6,0,0,37,13,72,0,0,0,0,10,13,0,6,227,75.7,2,6,4,48.8,0.0,-6,-7,-3,7.1,14.2,3.6,87.9,0.0,9,11,4,48.8,18.3,0.0,11,9,6,0,0.0,4,4,0,0,0,0,0,6,6,0,4,-3,4,45,2,44,10,13,11,0,0.0,6,6,0,0,0,0,0,9,6,0,2,19,4,23,2,0,72,34,0,0,6,0,0,0,0,0,0,0,6,0,28,0,0,0,0,0,69,28,4,12,9,0,4,18,0,0,0,0,19,0,21,0,0,0,0,0,True,Rams,Sunday,82,45,993000947,0,0,32,26,2018-12-16T00:00:00,2018-12-16T20:20:00,16876,32,26,16876
201811520,2018-12-16T13:00:00,1,2018,15,MIA,MIN,AWAY,17,41,58,U.S. Bank Stadium,Artificial,47,35,15,65.9,11.0,0,10,7,0,0,38,64,26:44,18,13,13,0,78,283,7.7,4,29,229,11.4,2,35,16,54,0,0,3.2,7.3,67.1,77.3,18,4,24.5,4,0,0.0,2,0,0,0,85,12,72,0,0,13,104,9,4,0,10,514,73.4,0,2,2,21,0,3,17,0,48,23,33:16,32,15,15,4,92,612,14.2,11,59,322,11.8,6,31,21,290,4,2,13.8,20.7,97.7,159.4,19,11,56.4,0,0,0.0,13,9,0,0,170,13,66,0,0,4,25,16,18,0,6,186,62.0,2,0,-1,0.0,0.0,-10,-15,-10,10.7,25.5,27.3,97.7,0.0,10,15,10,87.9,48.8,12.7,9,9,6,0,0.0,4,4,0,0,0,0,0,2,2,0,4,12,4,66,2,73,12,10,13,0,0.0,11,11,0,0,0,0,0,4,4,0,11,170,2,35,0,0,70,22,4,25,6,0,0,0,0,2,0,0,12,0,37,0,0,0,0,0,51,19,13,104,11,0,0,0,0,0,0,0,103,0,35,0,0,0,0,0,True,Dolphins,Sunday,48,34,993000934,0,0,19,20,2018-12-16T00:00:00,2018-12-16T13:00:00,16870,19,20,16870
201811520,2018-12-16T13:00:00,1,2018,15,MIN,MIA,HOME,41,17,58,U.S. Bank Stadium,Artificial,47,35,15,65.9,-11.0,21,0,3,17,0,48,23,33:16,32,15,15,4,92,612,14.2,11,59,322,11.8,6,31,21,290,4,2,13.8,20.7,97.7,159.4,19,11,56.4,0,0,0.0,13,9,0,0,170,13,66,0,0,4,25,16,18,0,6,186,62.0,2,0,-1,0,10,7,0,0,38,64,26:44,18,13,13,0,78,283,7.7,4,29,229,11.4,2,35,16,54,0,0,3.2,7.3,67.1,77.3,18,4,24.5,4,0,0.0,2,0,0,0,85,12,72,0,0,13,104,9,4,0,10,514,73.4,0,2,2,97.7,0.0,10,15,10,87.9,48.8,8.7,0.0,0.0,-10,-15,-10,10.7,25.5,40.0,12,10,13,0,0.0,11,11,0,0,0,0,0,4,4,0,11,170,2,35,0,0,9,9,6,0,0.0,4,4,0,0,0,0,0,2,2,0,4,12,4,66,2,73,51,19,13,104,11,0,0,0,0,0,0,0,103,0,35,0,0,0,0,0,70,22,4,25,6,0,0,0,0,2,0,0,12,0,37,0,0,0,0,0,True,Vikings,Sunday,34,48,993000935,0,0,20,19,2018-12-16T00:00:00,2018-12-16T13:00:00,16870,20,19,16870
201811528,2018-12-16T16:25:00,1,2018,15,NE,PIT,AWAY,10,17,27,Heinz Field,Grass,60,146,11,81.3,-3.7,7,0,3,0,0,42,16,29:11,26,10,13,4,82,539,14.2,2,28,141,10.9,0,53,37,398,2,2,11.1,16.0,101.7,130.6,15,6,44.0,2,0,0.0,6,0,0,0,0,21,155,0,0,2,10,10,4,0,11,316,63.3,2,4,2,7,7,0,3,0,44,72,30:49,35,13,19,4,89,551,13.3,4,37,231,13.5,0,50,32,319,4,4,13.7,14.5,94.8,114.0,13,9,65.0,0,0,0.0,6,4,0,0,0,9,59,0,0,4,25,10,4,0,4,114,57.1,4,2,-1,0.0,0.0,0,0,2,11.7,28.4,2.7,97.7,0.0,0,0,-1,15.4,27.7,12.0,6,4,4,0,0.0,2,2,0,0,0,0,0,2,2,0,0,0,2,34,4,0,9,9,6,0,0.0,4,4,0,0,0,0,0,4,2,0,0,0,2,40,2,0,60,25,4,25,11,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,57,41,2,10,9,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,True,Patriots,Sunday,54,53,993000944,0,0,21,28,2018-12-16T00:00:00,2018-12-16T16:25:00,16875,21,28,16875
201811505,2018-12-17T20:15:00,1,2018,15,NO,CAR,AWAY,12,9,21,Bank of America Stadium,Grass,57,50,10,74.0,-8.8,3,3,0,6,0,51,13,35:9,31,16,12,4,101,507,10.7,2,47,227,10.3,2,51,34,280,0,2,11.8,12.2,96.3,99.2,19,9,45.1,2,2,146.5,6,2,0,0,19,13,117,2,2,4,18,11,11,0,9,246,61.5,4,4,0,7,0,0,2,0,35,75,24:51,19,11,10,2,84,362,9.2,2,34,144,9.2,0,44,25,218,2,2,10.7,12.9,83.1,98.5,22,10,68.4,4,2,73.2,2,0,0,0,44,9,70,2,2,9,47,9,13,0,13,350,58.3,4,4,0,48.8,0.0,2,-1,4,31.8,21.5,5.4,0.0,0.0,-1,2,-3,27.5,15.8,17.3,9,9,6,0,0.0,0,0,0,4,0,0,0,4,4,0,4,19,2,73,2,0,4,4,2,0,0.0,2,2,0,0,0,0,0,0,0,0,2,2,2,38,2,42,51,35,9,47,11,2,2,0,0,0,0,0,19,0,73,0,0,0,0,0,67,38,4,18,12,2,0,0,0,0,0,0,2,0,38,0,0,0,0,0,True,Saints,Monday,54,50,993000948,0,0,22,5,2018-12-17T00:00:00,2018-12-17T20:15:00,16877,22,5,16877
201811523,2018-12-16T13:00:00,1,2018,15,NYG,TEN,HOME,0,17,17,MetLife Stadium,Artificial,59,146,21,61.5,5.4,0,0,0,0,0,35,57,24:39,22,4,18,2,92,381,8.8,0,23,69,6.2,0,64,31,312,0,2,10.3,14.8,69.9,77.0,23,6,27.5,6,4,97.7,4,0,0,0,4,15,85,2,2,6,23,4,13,0,13,347,57.9,4,0,-3,7,0,7,3,0,51,31,35:21,32,21,13,4,98,441,9.7,4,66,315,10.3,4,31,19,126,0,0,8.8,14.2,90.7,103.6,21,11,52.3,2,2,146.5,6,4,0,0,13,9,51,0,0,2,12,12,13,0,11,322,64.5,0,4,4,0.0,0.0,-9,0,-3,19.5,13.3,6.4,97.7,0.0,13,0,4,54.9,24.9,9.7,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,6,4,9,133,0,0,9,4,0,0,0.0,4,4,0,0,0,0,0,4,2,0,2,12,2,40,2,0,79,38,2,12,2,0,0,0,0,0,0,0,9,0,35,0,0,0,0,0,62,23,6,23,10,2,2,2,0,0,0,0,12,0,40,0,0,0,0,0,True,Giants,Sunday,69,32,993000933,0,0,23,34,2018-12-16T00:00:00,2018-12-16T13:00:00,16871,23,34,16871
201811524,2018-12-15T16:30:00,1,2018,15,NYJ,HOU,HOME,22,29,51,MetLife Stadium,Artificial,67,146,16,64.5,10.3,3,6,6,7,0,51,9,35:4,31,10,16,6,105,466,9.4,6,45,132,6.2,2,56,35,334,4,0,12.9,13.9,92.6,142.5,25,13,77.5,6,2,48.8,9,6,0,0,32,13,88,2,2,6,37,16,16,0,9,289,72.1,2,0,-1,3,13,0,13,0,35,82,24:56,22,2,18,4,75,419,12.0,4,25,69,6.0,0,41,32,350,4,0,12.5,16.0,115.1,184.6,13,2,16.3,0,0,0.0,9,2,0,0,25,11,63,0,0,13,81,10,12,0,6,201,67.0,0,2,2,109.9,0.0,9,6,6,94.8,47.5,7.3,36.6,0.0,-6,-4,-4,37.8,25.1,25.8,11,9,9,0,0.0,6,2,0,0,0,0,0,2,2,0,4,32,6,104,0,0,12,13,11,0,0.0,4,4,0,0,0,0,0,11,11,0,6,25,2,41,0,0,60,18,13,81,2,0,0,0,0,0,0,0,18,0,44,0,0,0,0,0,62,48,6,37,11,2,2,0,0,0,0,0,22,0,41,0,0,0,0,0,True,Jets,Saturday,60,50,993000921,0,0,24,13,2018-12-15T00:00:00,2018-12-15T16:30:00,16864,24,13,16864
201811507,2018-12-16T13:00:00,1,2018,15,OAK,CIN,AWAY,16,30,46,Paul Brown Stadium,Artificial,64,146,9,67.4,6.4,0,7,6,3,0,38,60,26:41,19,2,18,0,86,435,10.7,2,23,100,9.0,0,56,31,335,2,0,12.9,16.0,81.0,120.2,21,6,31.4,0,0,0.0,4,2,0,0,34,12,132,4,4,11,50,9,12,0,13,335,56.0,4,2,-1,7,13,0,10,0,48,28,33:19,26,12,10,6,110,431,8.4,6,60,251,9.0,4,48,21,180,2,2,7.9,12.9,62.1,73.9,28,12,61.7,4,4,146.5,13,6,0,0,9,13,125,0,0,2,10,10,12,0,11,316,63.3,2,4,2,73.2,0.0,-4,0,-6,28.6,17.3,11.6,73.2,0.0,6,0,9,73.2,23.9,6.2,11,6,2,0,0.0,2,2,0,0,0,0,0,6,6,0,6,32,6,104,2,2,10,13,9,0,0.0,6,6,0,0,0,0,0,6,6,0,2,9,9,246,0,0,63,41,2,10,9,0,0,0,0,0,0,0,21,0,45,0,0,0,0,0,56,29,11,50,9,4,4,0,0,0,0,0,9,0,113,0,0,0,0,0,True,Raiders,Sunday,63,50,993000926,0,0,25,7,2018-12-16T00:00:00,2018-12-16T13:00:00,16868,25,7,16868
201811532,2018-12-16T20:20:00,1,2018,15,PHI,LAR,AWAY,30,23,53,Los Angeles Memorial Coliseum,Grass,70,51,4,76.9,19.8,3,10,17,0,0,45,53,31:36,25,10,13,2,89,558,13.3,6,44,163,7.9,6,45,35,396,0,2,12.7,16.4,113.4,131.0,19,9,45.1,2,0,0.0,11,6,0,0,37,13,72,0,0,0,0,10,13,0,6,227,75.7,2,6,4,7,6,0,10,0,41,35,28:24,34,11,26,0,108,596,11.8,4,26,120,9.9,4,79,51,476,0,2,12.9,13.6,94.9,107.6,18,9,48.8,2,0,0.0,13,4,0,0,41,11,73,4,4,4,21,6,2,0,6,248,82.5,6,2,-3,87.9,0.0,9,11,4,48.8,18.3,0,48.8,0.0,-6,-7,-3,7.1,14.2,7.7,10,13,11,0,0.0,6,6,0,0,0,0,0,9,6,0,2,19,4,23,2,0,11,9,6,0,0.0,4,4,0,0,0,0,0,6,6,0,4,-3,4,45,2,44,69,28,4,12,9,0,4,18,0,0,0,0,19,0,21,0,0,0,0,0,72,34,0,0,6,0,0,0,0,0,0,0,6,0,28,0,0,0,0,0,True,Eagles,Sunday,45,82,993000946,0,0,26,32,2018-12-16T00:00:00,2018-12-16T20:20:00,16876,26,32,16876
201811528,2018-12-16T16:25:00,1,2018,15,PIT,NE,HOME,17,10,27,Heinz Field,Grass,60,146,11,81.3,5.4,7,7,0,3,0,44,72,30:49,35,13,19,4,89,551,13.3,4,37,231,13.5,0,50,32,319,4,4,13.7,14.5,94.8,114.0,13,9,65.0,0,0,0.0,6,4,0,0,0,9,59,0,0,4,25,10,4,0,4,114,57.1,4,2,-1,7,0,3,0,0,42,16,29:11,26,10,13,4,82,539,14.2,2,28,141,10.9,0,53,37,398,2,2,11.1,16.0,101.7,130.6,15,6,44.0,2,0,0.0,6,0,0,0,0,21,155,0,0,2,10,10,4,0,11,316,63.3,2,4,2,97.7,0.0,0,0,-1,15.4,27.7,5.6,0.0,0.0,0,0,2,11.7,28.4,5.8,9,9,6,0,0.0,4,4,0,0,0,0,0,4,2,0,0,0,2,40,2,0,6,4,4,0,0.0,2,2,0,0,0,0,0,2,2,0,0,0,2,34,4,0,57,41,2,10,9,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,60,25,4,25,11,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,True,Steelers,Sunday,53,54,993000945,0,0,28,21,2018-12-16T00:00:00,2018-12-16T16:25:00,16875,28,21,16875
201811531,2018-12-16T16:05:00,1,2018,15,SEA,SF,AWAY,23,26,49,Levi's Stadium,Grass,82,146,6,64.5,-5.9,6,7,0,10,0,54,21,37:14,26,11,18,2,101,564,12.0,6,51,246,10.3,2,45,34,318,4,0,10.3,13.8,108.7,167.9,28,13,69.4,2,2,146.5,4,4,0,0,12,21,217,0,0,6,29,15,11,0,12,624,77.9,0,2,2,7,10,3,3,3,42,59,29:40,29,4,19,11,85,514,13.1,4,38,138,7.7,0,42,29,377,2,0,13.0,18.8,101.1,158.2,15,6,44.0,0,0,0.0,6,0,0,0,44,12,97,2,2,6,26,11,13,0,9,281,70.3,2,0,-1,146.5,0.0,11,-1,0,28.1,45.7,8.8,0.0,0.0,-7,2,0,25.1,21.5,13.8,11,9,6,0,0.0,6,4,0,0,0,0,0,2,2,0,2,12,4,31,0,0,10,13,11,0,0.0,4,4,0,0,0,0,0,9,9,0,6,44,4,166,0,0,64,18,6,26,4,2,2,0,0,0,0,0,12,0,26,0,0,0,0,0,78,37,6,29,4,2,0,0,0,0,0,0,22,2,142,0,0,0,0,0,True,Seahawks,Sunday,50,47,993000942,0,0,30,31,2018-12-16T00:00:00,2018-12-16T16:05:00,16874,30,31,16874
